taxon_ID	Domain	Phylum	Class	Order	Family	Genus	Species
1801659	Bacteria	candidate division NC10	NA	NA	NA	NA	candidate division NC10 bacterium RIFCSPLOWO2_12_FULL_66_18
1842517	Bacteria	candidate division NC10	NA	NA	NA	NA	candidate division NC10 bacterium SPGG6
1980939	Bacteria	NA	NA	NA	NA	NA	candidate division NPL-UPA2 bacterium Unc8
2250710	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium
1635278	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium 32_111
2012487	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium B3_TA06
1703772	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium DG_78
1973746	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium JGI_Cruoil_03_38_101
1703774	Bacteria	NA	NA	NA	NA	NA	candidate division TA06 bacterium SM23_40
1703755	Bacteria	candidate division WOR-3	NA	NA	NA	NA	NA
2020626	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division bacterium WOR-3 4484_18
2052148	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium
1936077	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium 4484_100
1802590	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium RBG_13_43_14
1948306	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA1063
1948307	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA2202
1948308	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA2258
1948310	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA3073
1948311	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA3079
1948314	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA5631
1948315	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR-3 bacterium UBA6260
1703779	Bacteria	candidate division WOR-3	NA	NA	NA	NA	candidate division WOR_3 bacterium SM23_42
422282	Bacteria	candidate division WWE3	NA	NA	NA	NA	NA
2053526	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium
1975084	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG08_land_8_20_14_0_20_40_13
1975087	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG08_land_8_20_14_0_20_43_13
1975094	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG22_combo_CG10-13_8_21_14_all_39_12
1975095	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG23_combo_of_CG06-09_8_20_14_all_40_14
1975077	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG_4_9_14_0_2_um_filter_35_11
1975082	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium CG_4_9_14_3_um_filter_43_9
1619112	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium GW2011_GWB1_41_6
1619123	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium GW2011_GWC2_41_23
1619125	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium GW2011_GWC2_44_9
1394710	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RAAC2_WWE3_1
1802612	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RBG_19FT_COMBO_34_6
1802613	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RBG_19FT_COMBO_53_11
1802616	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23
1802617	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_42_13
1802620	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFCSPHIGHO2_02_FULL_38_14
1802624	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_39_13
1802630	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFCSPLOWO2_12_FULL_36_10
1802640	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYB1_FULL_43_24
1802644	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYC1_FULL_40_10
1802648	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYC2_FULL_42_13
1802649	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYD1_FULL_39_9
1802652	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium RIFOXYD1_FULL_43_17
1953405	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium UBA1379
1953406	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium UBA1397
1953407	Bacteria	candidate division WWE3	NA	NA	NA	NA	candidate division WWE3 bacterium UBA1401
1817796	Bacteria	Candidatus Abawacabacteria	NA	NA	NA	NA	NA
1817814	Bacteria	Candidatus Abawacabacteria	NA	NA	NA	NA	Candidatus Abawacabacteria bacterium RBG_16_42_10
221235	Bacteria	Candidatus Absconditabacteria	NA	NA	NA	NA	NA
2044938	Bacteria	Candidatus Absconditabacteria	NA	NA	NA	NA	candidate division SR1 bacterium
1643353	Bacteria	Candidatus Absconditabacteria	NA	NA	NA	NA	candidate division SR1 bacterium Aalborg_AAW-1
1974890	Bacteria	Candidatus Absconditabacteria	NA	NA	NA	NA	candidate division SR1 bacterium CG_4_9_14_3_um_filter_40_9
1394709	Bacteria	Candidatus Absconditabacteria	NA	NA	NA	NA	candidate division SR1 bacterium RAAC1_SR1_1
1052815	Bacteria	Candidatus Aerophobetes	NA	NA	NA	NA	NA
1462351	Bacteria	Candidatus Aerophobetes	NA	NA	NA	Candidatus Aerophobus	NA
1462352	Bacteria	Candidatus Aerophobetes	NA	NA	NA	Candidatus Aerophobus	Candidatus Aerophobus profundus
2030807	Bacteria	Candidatus Aerophobetes	NA	NA	NA	NA	Candidatus Aerophobetes bacterium
2012485	Bacteria	Candidatus Aerophobetes	NA	NA	NA	NA	Candidatus Aerophobetes bacterium Ae_b3a
2012486	Bacteria	Candidatus Aerophobetes	NA	NA	NA	NA	Candidatus Aerophobetes bacterium Ae_b3b
67817	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	NA
1432324	Bacteria	Candidatus Aminicenantes	NA	NA	NA	Candidatus Aminicenans	NA
1432325	Bacteria	Candidatus Aminicenantes	NA	NA	NA	Candidatus Aminicenans	Candidatus Aminicenans sakinawicola
2508983	Bacteria	Candidatus Aminicenantes	NA	NA	NA	Candidatus Saccharicenans	NA
2508984	Bacteria	Candidatus Aminicenantes	NA	NA	NA	Candidatus Saccharicenans	Candidatus Saccharicenans subterraneum
2052149	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium
1935108	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium JdFR-78
1935110	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium JdFR-80
1797271	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium RBG_13_64_14
1797274	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium RBG_16_66_30
1797277	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium RBG_19FT_COMBO_65_30
1953190	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA1061
1953191	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA2190
1953193	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA2199
1953194	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA4085
1953195	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA4820
1953196	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA6072
1953197	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA6228
1953198	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA647
1953199	Bacteria	Candidatus Aminicenantes	NA	NA	NA	NA	Candidatus Aminicenantes bacterium UBA876
1618330	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	NA
1618333	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Berkelbacteria bacterium GW2011_GWA2_35_9
1618337	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Berkelbacteria bacterium GW2011_GWE1_39_12
1974510	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium CG06_land_8_20_14_3_00_43_10
1974513	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_41_12
1974514	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium CG10_big_fil_rev_8_21_14_0_10_43_13
1974499	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium CG_4_10_14_0_2_um_filter_35_9_33_12
1974508	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium CG_4_9_14_3_um_filter_39_23
1797471	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium RIFCSPLOWO2_01_FULL_50_28
1797472	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10
1953273	Bacteria	Candidatus Berkelbacteria	NA	NA	NA	NA	Candidatus Berkelbacteria bacterium UBA1384
2528254	Bacteria	Candidatus Binatota	NA	NA	NA	NA	NA
2785441	Bacteria	Candidatus Binatota	Candidatus Binatia	NA	NA	NA	NA
2785442	Bacteria	Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	NA	NA	NA
2785443	Bacteria	Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	NA	NA
2767079	Bacteria	Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	Candidatus Binatus	NA
1953413	Bacteria	Candidatus Binatota	Candidatus Binatia	Candidatus Binatales	Candidatus Binataceae	Candidatus Binatus	Candidatus Binatus soli
67810	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	NA
2250122	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	Candidatus Bipolaricaulis	NA
2026885	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	Candidatus Bipolaricaulis	Candidatus Bipolaricaulis anaerobius
2501609	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	Candidatus Bipolaricaulis	Candidatus Bipolaricaulis sibiricus
1635286	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Acetothermia bacterium 64_32
1953097	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Acetothermia bacterium UBA3571
1953098	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Acetothermia bacterium UBA3574
1953101	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Acetothermia bacterium UBA7521
2053493	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Candidatus Acetothermia bacterium
1935101	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Candidatus Acetothermia bacterium JdFR-47
1935102	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Candidatus Acetothermia bacterium JdFR-48
1935104	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Candidatus Acetothermia bacterium JdFR-50
2306012	Bacteria	Candidatus Bipolaricaulota	NA	NA	NA	NA	Candidatus Bipolaricaulota bacterium
2798537	Bacteria	Candidatus Blackallbacteria	NA	NA	NA	NA	NA
2014260	Bacteria	Candidatus Blackallbacteria	NA	NA	NA	NA	bacterium (Candidatus Blackallbacteria) CG13_big_fil_rev_8_21_14_2_50_49_14
1052197	Bacteria	Candidatus Calescamantes	NA	NA	NA	NA	NA
1454777	Bacteria	Candidatus Calescamantes	NA	NA	NA	Candidatus Calescibacterium	NA
1454788	Bacteria	Candidatus Calescamantes	NA	NA	NA	Candidatus Calescibacterium	Candidatus Calescibacterium nevadense
1817797	Bacteria	Candidatus Coatesbacteria	NA	NA	NA	NA	NA
2250272	Bacteria	Candidatus Coatesbacteria	NA	NA	NA	NA	Candidatus Coatesbacteria bacterium
1817816	Bacteria	Candidatus Coatesbacteria	NA	NA	NA	NA	Candidatus Coatesbacteria bacterium RBG_13_66_14
1752716	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	NA
2080303	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	Candidatus Dadabacteria bacterium
1640508	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	Candidatus Dadabacteria bacterium CSP1-2
1797756	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	Candidatus Dadabacteria bacterium RIFCSPHIGHO2_12_FULL_53_21
1953208	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	Candidatus Dadabacteria bacterium UBA1144
1953209	Bacteria	Candidatus Dadabacteria	NA	NA	NA	NA	Candidatus Dadabacteria bacterium UBA2774
1817798	Bacteria	Candidatus Delongbacteria	NA	NA	NA	NA	NA
2044594	Bacteria	Candidatus Delongbacteria	NA	NA	NA	NA	Candidatus Delongbacteria bacterium
2497643	Bacteria	NA	Candidatus Babeliae	NA	NA	NA	NA
2497644	Bacteria	NA	Candidatus Babeliae	Candidatus Babeliales	NA	NA	NA
2497645	Bacteria	NA	Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	NA	NA
1551504	Bacteria	NA	Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	Candidatus Babela	NA
673862	Bacteria	NA	Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	Candidatus Babela	Candidatus Babela massiliensis
2545253	Bacteria	NA	Candidatus Babeliae	Candidatus Babeliales	Candidatus Babeliaceae	NA	Candidatus Babeliaceae bacterium
1619074	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWE2_36_25
1619075	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWE2_41_16
1619076	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWE2_42_60
1619077	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_28_16
1619078	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_30_66
1619079	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_32_72
1619083	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_37_49
1619084	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_38_10
1619086	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium GW2011_GWF2_43_87
1802376	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22
1655311	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium SOIL31
1655308	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium UASB124
1655310	Bacteria	NA	NA	NA	NA	NA	candidate division TM6 bacterium UASB340
2030827	Bacteria	NA	NA	NA	NA	NA	Candidatus Dependentiae bacterium
2066483	Bacteria	NA	NA	NA	NA	NA	Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)
1953210	Bacteria	NA	NA	NA	NA	NA	Candidatus Dependentiae bacterium UBA6230
1763546	Bacteria	NA	NA	NA	NA	Vermiphilus	NA
1763547	Bacteria	NA	NA	NA	NA	Vermiphilus	Vermiphilus pyriformis
1819803	Bacteria	Candidatus Desantisbacteria	NA	NA	NA	NA	NA
1817893	Bacteria	Candidatus Desantisbacteria	NA	NA	NA	NA	Candidatus Desantisbacteria bacterium CG1_02_38_46
1817894	Bacteria	Candidatus Desantisbacteria	NA	NA	NA	NA	Candidatus Desantisbacteria bacterium CG1_02_49_89
1817895	Bacteria	Candidatus Desantisbacteria	NA	NA	NA	NA	Candidatus Desantisbacteria bacterium CG2_30_40_21
1619095	Bacteria	NA	NA	NA	NA	NA	candidate division WS6 bacterium GW2011_GWE2_33_157
1619100	Bacteria	NA	NA	NA	NA	NA	candidate division WS6 bacterium GW2011_GWF2_39_15
1617426	Bacteria	NA	NA	NA	NA	NA	candidate division WS6 bacterium OLB20
1617427	Bacteria	NA	NA	NA	NA	NA	candidate division WS6 bacterium OLB21
2099670	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium
2014249	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium CG_4_10_14_0_2_um_filter_Dojkabacteria_WS6_41_15
2013761	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium HGW-Dojkabacteria-1
1953392	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium UBA2022
1953394	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium UBA2222
1953395	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium UBA2259
1953400	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium UBA4813
1953401	Bacteria	NA	NA	NA	NA	NA	Candidatus Dojkabacteria bacterium UBA5209
1817799	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	NA
2052150	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium
1974551	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium CG10_big_fil_rev_8_21_14_0_10_41_10
1817819	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_48_18
1817823	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_45_18
1817824	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_46_14
1817825	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_46_24
1817828	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_01_FULL_50_11
1817830	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_42_25
1817831	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_43_13b
1817832	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_02_FULL_46_11
1817838	Bacteria	Candidatus Doudnabacteria	NA	NA	NA	NA	Candidatus Doudnabacteria bacterium RIFCSPHIGHO2_12_FULL_48_16
1817800	Bacteria	Candidatus Edwardsbacteria	NA	NA	NA	NA	NA
1817852	Bacteria	Candidatus Edwardsbacteria	NA	NA	NA	NA	Candidatus Edwardsbacteria bacterium RifOxyA12_full_54_48
1817801	Bacteria	Candidatus Eisenbacteria	NA	NA	NA	NA	NA
2212470	Bacteria	Candidatus Eisenbacteria	NA	NA	NA	NA	Candidatus Eisenbacteria bacterium
1817856	Bacteria	Candidatus Eisenbacteria	NA	NA	NA	NA	Candidatus Eisenbacteria bacterium RBG_16_71_46
1817802	Bacteria	Candidatus Firestonebacteria	NA	NA	NA	NA	NA
1817859	Bacteria	Candidatus Firestonebacteria	NA	NA	NA	NA	Candidatus Firestonebacteria bacterium RIFOXYA2_FULL_40_8
1817862	Bacteria	Candidatus Firestonebacteria	NA	NA	NA	NA	Candidatus Firestonebacteria bacterium RIFOXYD2_FULL_39_29
1817804	Bacteria	Candidatus Fraserbacteria	NA	NA	NA	NA	NA
1817864	Bacteria	Candidatus Fraserbacteria	NA	NA	NA	NA	Candidatus Fraserbacteria bacterium RBG_16_55_9
1817805	Bacteria	Candidatus Glassbacteria	NA	NA	NA	NA	NA
1817867	Bacteria	Candidatus Glassbacteria	NA	NA	NA	NA	Candidatus Glassbacteria bacterium RIFCSPLOWO2_12_FULL_58_11
2013583	Bacteria	Candidatus Goldbacteria	NA	NA	NA	NA	NA
2013807	Bacteria	Candidatus Goldbacteria	NA	NA	NA	NA	Candidatus Goldbacteria bacterium HGW-Goldbacteria-1
2798536	Bacteria	Candidatus Gribaldobacteria	NA	NA	NA	NA	NA
2014272	Bacteria	Candidatus Gribaldobacteria	NA	NA	NA	NA	bacterium (Candidatus Gribaldobacteria) CG07_land_8_20_14_0_80_33_18
2014275	Bacteria	Candidatus Gribaldobacteria	NA	NA	NA	NA	bacterium (Candidatus Gribaldobacteria) CG10_big_fil_rev_8_21_14_0_10_37_21
2014277	Bacteria	Candidatus Gribaldobacteria	NA	NA	NA	NA	bacterium (Candidatus Gribaldobacteria) CG10_big_fil_rev_8_21_14_0_10_41_12
2014266	Bacteria	Candidatus Gribaldobacteria	NA	NA	NA	NA	bacterium (Candidatus Gribaldobacteria) CG_4_10_14_0_8_um_filter_33_9
1130266	Bacteria	Candidatus Hydrothermae	NA	NA	NA	NA	NA
2767186	Bacteria	Candidatus Hydrothermae	NA	NA	NA	Candidatus Hydrothermus	NA
1935123	Bacteria	Candidatus Hydrothermae	NA	NA	NA	Candidatus Hydrothermus	Candidatus Hydrothermus pacificus
2250085	Bacteria	Candidatus Hydrothermae	NA	NA	NA	NA	Candidatus Hydrothermae bacterium
1817807	Bacteria	Candidatus Lindowbacteria	NA	NA	NA	NA	NA
1817870	Bacteria	Candidatus Lindowbacteria	NA	NA	NA	NA	Candidatus Lindowbacteria bacterium RIFCSPLOWO2_12_FULL_62_27
2767197	Bacteria	Candidatus Muirbacteria	NA	NA	NA	NA	NA
2767204	Bacteria	Candidatus Muirbacteria	NA	NA	NA	Candidatus Muirbacterium	NA
2053465	Bacteria	Candidatus Muirbacteria	NA	NA	NA	Candidatus Muirbacterium	Candidatus Muirbacterium halophilum
2419830	Bacteria	NA	Candidatus Ozemobacteria	NA	NA	NA	NA
2419832	Bacteria	NA	Candidatus Ozemobacteria	NA	Candidatus Ozemobacteraceae	NA	NA
2419833	Bacteria	NA	Candidatus Ozemobacteria	NA	Candidatus Ozemobacteraceae	Candidatus Ozemobacter	NA
2268124	Bacteria	NA	Candidatus Ozemobacteria	NA	Candidatus Ozemobacteraceae	Candidatus Ozemobacter	Candidatus Ozemobacter sibiricus
1619053	Bacteria	Candidatus Peregrinibacteria	NA	NA	NA	NA	NA
1801911	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	NA
1803398	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	Candidatus Peribacterales	NA	NA	NA
1803399	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	Candidatus Peribacterales	NA	Candidatus Peribacter	NA
1735162	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	Candidatus Peribacterales	NA	Candidatus Peribacter	Candidatus Peribacter riflensis
1961372	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	Candidatus Peribacterales	NA	Candidatus Peribacter	Candidatus Peribacter sp. UBA2144
1961374	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	Candidatus Peribacterales	NA	Candidatus Peribacter	Candidatus Peribacter sp. UBA6535
2053688	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	Candidatus Peribacteria bacterium
1801914	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	Candidatus Peribacteria bacterium RIFCSPHIGHO2_01_FULL_51_35
1801917	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	Candidatus Peribacteria bacterium RIFCSPHIGHO2_01_FULL_55_13
1801918	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_49_16
1801919	Bacteria	Candidatus Peregrinibacteria	Candidatus Peribacteria	NA	NA	NA	Candidatus Peribacteria bacterium RIFCSPHIGHO2_02_FULL_51_15
